StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
2131,  3020,  3598,, ,,,0.64094164,-45.90145517,80.2568218298555, 7.41,2.88759021161576,F6V         , 0.496
2133,  3025,  3580,, ,,,0.64217583,-20.29659798,190.47619047619, 6.73,0.330796517029786,Asp...      ,-0.129
2135,  3028,  3569,, ,,,0.64254799,-12.17262517,41.6319733555371, 9.21,6.11286501533444,K0V         , 0.846
2137,  3030,  3489,, ,,,0.64262384,+60.32478527,10000000, 6.77,-8.23,K3Ib-II     , 1.725
2138,  3031,  3546, 163,, 30Eps And, ,0.64263868,+29.31236900,51.7063081695967, 4.34,0.772282348734914,G5III...    , 0.871
2141,  3035,  3581,, ,,,0.64337829,-23.59913798,62.4609618988132, 7.11,3.1319566595965,F3IV/V      , 0.423
2145,  3042,  3719, 169,,          , ,0.64462687,-73.13763182,131.926121372032, 6.87,1.26834602816027,A1m...      , 0.114
2148,  3045,  3531,, ,,,0.64489012,+46.95682893,109.529025191676, 6.72,1.5223538876715,G5          , 0.960
2155,  3053,  4152,, ,,,0.64602265,-85.41237038,37.8501135503407, 7.74,4.84966406639254,G8V         , 0.754
2157,  3056,  3605,, ,,,0.64687399,-25.10776606,223.713646532439, 6.43,-0.318462384340317,K4III       , 1.482
2158,  3058,  3519,, ,,,0.64701417,+59.82616136,325.732899022801, 6.72,-0.844308122614066,A0          ,-0.019
2168,  3070,  3590,, ,,,0.64930789,+26.32380637,241.545893719807, 6.92,0.00500170560449487,K3III       , 1.383
2177,  3083,  3574, 164,,          , ,0.65274638,+49.35459528,408.163265306122, 5.45,-2.60416957817734,K5III       , 1.644
2178,  3084,  3698,, ,,,0.65312228,-57.96778762,80, 6.81,2.29455006504028,F5IV/V      , 0.471
2179,  3086,  3628,, ,,,0.65355763,+03.13320203,45.8926112895824, 7.34,4.03128615123128,G2V         , 0.633
2183,  3092,  3627, 165,, 31Del And, ,0.65544371,+30.86122579,31.0655483069276, 3.27,0.808604883428068,K3III...    , 1.268
2184,  3093,  3651, 166,Gl  27   , 54    Psc, ,0.6561374,+21.25137390,11.1074086415639,  5.85,5.62193625072258,K0V         , 0.850
2197,  3114,  4229,, ,,,0.66059733,-85.70084431,161.812297734628, 6.81,0.76494237544408,K5III       , 1.260
2199,  3119,  3674,, ,,,0.66128067,+11.53230972,49.6524329692155, 7.43,3.950297331088,F8          , 0.538
2201,  3121, ,, ,,,0.66162659,+10.65428197,32.7653997378768,10.50,7.92292264641421,K5:         , 1.143
2202,  3122,  3708,, ,,,0.66212324,-11.15047993,72.3589001447178, 6.83,2.5325402151909,F5          , 0.432
2204,  3125, ,, ,,,0.66233191,-26.46595942,40.4367165386171,10.22,7.18612058180649, , 1.278
2208,  3132,  3440, 158,,          , ,0.66326523,+82.49357470,32.3101777059774, 6.38,3.83330326678068,F6V:        , 0.551
2210,  3137,  3750, 171,,          , ,0.66442077,-44.79633326,93.0232558139535, 6.00,1.15704232125812,K1IIICN...  , 1.142
2212,  3138,  3690, 167,, 55    Psc, ,0.66543164,+21.43856440,125.944584382872, 5.36,-0.140897487864518,F3V...      , 1.160
2215,  3142,  3735, 170,,          , ,0.66599768,-33.96118617,41.4593698175788, 6.68,3.59188651734057,F7V         , 0.519
2216,  3143, ,,Gl  27.1 ,, ,0.66623068,-44.25267874,22.9147571035747, 11.40,9.59942370958152,M4          , 1.476
2217,  3145,  3553,, ,,,0.66652033,+76.87117021,202.020202020202, 6.73,0.203025994667844,K0          , 1.199
2232,  3165,  3743,, ,,,0.6721605,+24.05388170,163.66612111293, 7.21,1.14020605121277,A3          , 0.190
2233,  3166,  3681,, ,,,0.67222449,+59.46431559,178.25311942959, 7.04,0.784814306280808,K0IIIp      , 1.122
2235,  3169,  3770,, ,,,0.67342707,-07.65641664,58.7544065804935, 7.43,3.58479777874285,F8          , 0.571
2236,  3170,  3823, 176,Gl  29   ,          , ,0.67351556,-59.45568115,25.4712175241977,  5.90,3.86975147631994,G1V         , 0.564
2237,  3171,  3699,, ,,,0.6735575,+59.51381621,10000000, 7.26,-7.74,K5III       , 1.920
2238,  3172,  3660,, ,,,0.67378741,+70.70827316,208.768267223382, 7.30,0.701677567072817,A0          , 0.026
2240,  3175,  3794, 172,,          , ,0.67459915,-16.51659767,154.320987654321, 6.49,0.547875029352968,G8III       , 0.910
2242,  3178,  3853,, ,,,0.67506662,-55.51153487,1234.56790123457, 7.49,-2.96757490560675,K3IIICN...  , 1.380
2243,  3179,  3712, 168,, 18Alp Cas,Shedir,0.67510756,+56.53740928,70.0770847932726, 2.24,-1.98788013442676,K0II-IIIvar , 1.170
2249,  3185,  3795, 173,Gl  27.2 ,          , ,0.67566772,-23.80399309,28.5551113649343,  6.15,3.87158070873714,G3/G5V      , 0.718
2250,  3188,  3809,, ,,,0.67592445,-29.42087891,205.338809034908, 6.75,0.187644806073171,K0III       , 0.996
2254,  3193,  3807, 174,,          , ,0.6784392,-04.35180551,176.678445229682, 5.90,-0.335917844058643,K0III       , 1.091
2255,  3195,  3852,, ,,,0.6788265,-49.59175247,43.308791684712, 8.78,5.59711966458588,G6V         , 0.747
2259,  3203,  3821,, ,,,0.67985617,-07.23238377,25.8732212160414, 7.02,4.95574749127172,G0...       , 0.620
2261,  3206,  3765,,Gl  28   ,, ,0.68027721,+40.18879925,17.2711571675302,  7.36,6.17339281863718,K2V         , 0.937
2264,  3210,  3888,, ,,,0.68096321,-53.20980159,45.6412596987677, 7.37,4.07321188780353,F7V         , 0.539
2273,  3225,  3828,, ,,,0.68311413,+21.02047943,152.20700152207, 7.05,1.1378268477989,K1III       , 1.050
2274,  3227,  3777,, ,,,0.68483011,+57.17155492,153.139356814701, 7.44,1.51456590637537,Am          , 0.122
2276,  3231,  3817, 175,, 32    And, ,0.68533204,+39.45867141,105.596620908131, 5.30,0.181749895016368,G8III       , 0.891
2277,  3232, ,, ,,,0.68546454,+19.25461642,49.3096646942801, 9.92,6.45533975330649,K3          , 0.930
2280,  3236,  3861,, ,,,0.68665185,+09.35530818,33.3444481493831, 6.52,3.90488232879764,F5          , 0.528
2282,  3240,  3802,, ,,,0.68687339,+52.19773368,114.54753722795, 6.74,1.44507121852785,A0          , 0.072
2283,  3243, ,,GJ 1017  ,, ,0.68755373,-52.31720615,43.5729847494553, 12.25,9.0539134493664,K7          , 1.270
2285,  3245,  3919, 180,,   Mu  Phe, ,0.68877111,-46.08500934,75.8150113722517, 4.59,0.191223977731827,G8III       , 0.953
2288,  3249, ,, ,,,0.6900617,-13.17231358,33.255736614566,10.67,8.06066714050259,K5          , 1.176
2295,  3261, ,,GJ 1016  ,, ,0.69186585,-33.62495401,19.8846689202625, 10.60,9.10740817810463, , 1.432
2299,  3266,  3917,, ,,,0.69290866,-25.19645782,174.520069808028, 6.55,0.340773109836951,K1/K2III    , 1.244
2300,  3267,  3801,, ,,,0.69292165,+65.86836175,47.6417341591234, 6.95,3.560062192912,F8          , 0.579
2301,  3269,  3883, 178,,          , ,0.69332646,+24.62906534,141.643059490085, 6.06,0.304023505259019,A7m         , 0.298
2309,  3277,  3980, 183,,   Xi  Phe, ,0.69619497,-56.50145475,65.402223675605, 5.72,1.6420374270616,Ap          , 0.131
2317,  3288,  3979,, ,,,0.69930249,-43.12481410,140.056022408964, 7.06,1.32849105888087,G8II/III    , 0.365
2318,  3289,  3881,, ,,,0.69938754,+59.91471055,217.864923747277, 7.42,0.729063427686307,A3          , 0.279
2321,  3293,  3914,, ,,,0.7003982,+40.68841020,49.0677134445535, 7.03,3.57602089835204,F5          , 0.452
2324,  3299,  3856, 177,,          , ,0.70095437,+66.14761311,154.320987654321, 5.83,-0.112124970647032,G9III-IV    , 1.042
2325,  3300,  3901, 179,, 19Xi  Cas, ,0.70107895,+50.51254151,340.136054421769, 4.80,-2.85826334793921,B2.5V       ,-0.105
2334,  3316,  3975,, ,,,0.70403012,-11.80479985,167.785234899329, 6.78,0.656231298701183,K3III       , 1.348
2337,  3324,  3934,, ,,,0.70607064,+43.93744053,293.255131964809, 7.33,-0.00622810503751037,K0          , 1.043
2341,  3330,  4089, 187,,   Rho Tuc, ,0.70786031,-65.46813002,40.6669377795852, 5.38,2.33379264369359,F6V         , 0.515
2342,  3331,  3970,, ,,,0.7080414,+27.64293680,185.185185185185, 7.20,0.861968799114844,F0          , 0.343
2344,  3334,  3924, 181,,          , ,0.70861371,+58.75343124,311.526479750779, 6.18,-1.28747483797564,B9.5III     ,-0.004
2347,  3337,  4082,, ,,,0.70924681,-54.11961581,41.5973377703827, 9.10,6.00467231665351,G8/K0V:     , 0.772
2350,  3340,  4083,, ,,,0.7097094,-54.11737187,32.4464633354964, 8.45,5.894163171912,K0/K1V:     , 0.848
2353,  3344,  4053,, ,,,0.71042551,-36.02218358,534.75935828877, 7.07,-1.5707919673175,M1III       , 1.605
2355,  3346,  3950,, ,,,0.71055394,+52.33716162,4545.45454545455, 6.94,-6.34788659588897,B1III       , 0.059
2357,  3348,  3891,, ,,,0.71111354,+71.36590704,314.465408805031, 7.22,-0.267864400077835,A0...       , 0.019
2360,  3351,  4125,, ,,,0.71147852,-65.60848571,156.00624024961, 7.01,1.04429014759409,A6V         , 0.192
2361,  3352,  4088, 186,,          , ,0.7115666,-60.26268184,72.8332119446468, 5.99,1.67835268618378,K5III       , 1.318
2363,  3356,  4065, 185,,   Lam1Scl, ,0.71191387,-38.46346745,132.450331125828, 6.05,0.439734758145941,B9.5V       ,-0.024
2367,  3360,  4006,, ,,,0.71322751,+30.10266422,190.839694656489, 7.37,0.966656434918635,K2II-III    , 1.077
2368,  3362, ,,Gl  29.1 ,, ,0.71335052,+35.54860264,23.7925291458482, 10.52,8.63779695002718,M1Ve+...    , 1.460
2370,  3365,  3989,, ,,,0.71360782,+45.92956081,173.310225303293, 7.06,0.865879065778657,K5III       , 1.520
2371,  3367,  3940,, ,,,0.71390747,+64.29128139,2272.72727272727, 7.28,-4.50273661756906,A1Ia        , 0.637
2373,  3369,  4048,, ,,,0.71409978,-09.92163939,40.8496732026144, 6.63,3.57405706736762,F8          , 0.529
2375,  3371,  4014,, ,,,0.71465846,+16.66266875,144.300144300144, 6.56,0.763666173059034,K0          , 1.181
2378,  3378, ,, ,,,0.71569614,+22.65957407,28.1056773468241,11.55,9.30602971873953,M1          , 1.440
2382,  3385,  4061,, ,,,0.71716546,-03.85626787,118.906064209275, 7.22,1.84397997898956,F2          , 0.435
2386,  3391,  4113,, ,,,0.72015538,-37.98235299,44.0528634361234, 7.88,4.66012928596561,G5V         , 0.716
2391,  3397,  4130,, ,,,0.72152019,-45.18134654,148.809523809524, 6.98,1.11684636526913,K0III       , 1.046
2392,  3402,  4097,, ,,,0.72189767,-06.33680517,240.384615384615, 7.42,0.515466653133715,K0          , 1.333
2395,  3405,  4150, 191,,   Eta Phe, ,0.72256778,-57.46309763,73.6919675755343, 4.36,0.0228992382986855,A0IV        , 0.024
2402,  3414,  4058, 184,, 20Pi  Cas, ,0.72446964,+47.02463657,53.4473543559594, 4.95,1.31036893750005,A5V         , 0.170
2404,  3418, ,,Gl  30   ,, ,0.72583393,+33.84543280,20.7641196013289,  8.73,7.14343239124884,K8          , 1.130
2405,  3419,  4128, 188,Gl  31   , 16Bet Cet,Diphda,0.7264523,-17.98668410,29.3772032902468,  2.04,-0.300052242937249,K0III       , 1.019
2409,  3428, ,,NN 3048  ,, ,0.72815699,+23.88575655,42.3370025402201, 10.97,7.83639946638748,M0          , 1.320
2413,  3436,  4145, 190,,          , ,0.73058015,-12.01130744,53.3049040511727, 6.01,2.37616417021523,K1III       , 1.107
2414,  3438,  4119,, ,,,0.73118443,+33.31068398,77.1604938271605, 6.92,2.48302500767287,A5          , 0.311
2417,  3444,  4102,, ,,,0.73315918,+49.07044176,515.463917525773, 7.10,-1.46099135034887,K0          , 1.050
2418,  3445,  4042,, ,,,0.73416851,+70.82348009,144.092219020173, 6.75,0.956797352274275,K0          , 0.921
2422,  3454,  4134,, ,,,0.73644603,+46.23561757,121.654501216545, 7.49,2.06435908770025,F5          , 0.475
2423,  3455,  4188, 194,, 17Phi1Cet, ,0.73650151,-10.60927365,64.3500643500644, 4.77,0.727255072324477,K0IIIvar    , 0.998
2424,  3456,  4211, 195,,   Lam2Scl, ,0.73664316,-38.42197898,114.155251141553, 5.90,0.612520530840404,K1III       , 1.144
2427,  3459,  4228,, ,,,0.73732303,-49.38589162,104.602510460251, 6.86,1.7622894613805,A3V         , 0.139
2437,  3478,  4142, 189,,          , ,0.7406184,+47.86396300,233.100233100233, 5.66,-1.17771353907638,B5V...      ,-0.113
2438,  3479,  4208,,Wo 9024  ,, ,0.74067943,-26.51604473,32.7011118378025,  7.79,5.21718740538151,G5V         , 0.664
2442,  3489,  4294, 199,,          , ,0.74208985,-62.49760602,84.1042893187552, 6.06,1.43590927309346,F5III/IV    , 0.446
2443,  3490,  4438,, ,,,0.74315202,-78.08217284,201.612903225806, 6.61,0.0874083824509881,K0III       , 1.079
2445,  3493, ,,Gl  31.2A,, ,0.74360634,-18.94716716,33.8066260987153, 10.78,8.13499084830437,M2          , 1.406
2446,  3494,  4174,, ,,,0.74366108,+40.67939958,675.675675675676, 7.18,-1.96869142302521,M2e         , 1.613
2448,  3497,  4308,,Gl  31.5 ,, ,0.74417897,-65.64771794,21.8531468531469,  6.54,4.84243007892484,G3V         , 0.655
2451,  3504,  4180, 193,, 22Omi Cas, ,0.74541725,+48.28438262,277.777777777778, 4.48,-2.73848749616356,B5III       ,-0.069
2452,  3505,  4247, 197,Gl  31.3 ,          , ,0.74567703,-22.00633247,27.8396436525612,  5.23,3.00668163997634,F0V         , 0.350
2454,  3509,  4132,, ,,,0.74660388,+67.15832122,45.8715596330275, 6.90,3.59228246802303,F8          , 0.492
2458,  3517,  4332,, ,,,0.74850839,-63.19652630,398.406374501992, 6.94,-1.06163139259481,K4II/IIICNV:, 1.504
2460,  3521,  4293, 198,,          , ,0.74920103,-42.67632489,66.6222518321119, 5.94,1.82190346121635,A7V         , 0.297
2464,  3526,  4272,, ,,,0.74987659,-12.14430859,200.803212851406, 7.24,0.726146713798589,K0III       , 1.059
2465,  3527,  4304, 202,,          , ,0.74992237,-53.71490037,45.2693526482571, 6.15,2.87097857935718,F7III       , 0.524
2467,  3532,  4179,, ,,,0.75066669,+62.52860937,621.11801242236, 6.62,-2.34587061984075,K0          , 1.330
2468,  3533,  4075,,NN 3050  ,, ,0.75103938,+75.93802855,37.2162262746557,  7.19,4.33633833216584,G5          , 0.760
2470,  3535,  4256,,Gl  31.4 ,, ,0.75136749,+01.78691411,22.0118864186661,  8.01,6.29671368407313,K2V         , 0.983
2474,  3540,  4271,, ,,,0.75300149,+00.25340728,41.2031314379893, 7.01,3.93534888165967,F8          , 0.537
2475,  3541,  4269,, ,,,0.75356331,+23.59080507,429.184549356223, 7.40,-0.763220394869903,B8          , 0.001
2478,  3544,  4222, 196,,          , ,0.75477874,+55.22140870,107.758620689655, 5.41,0.247739881094311,A2Vs        , 0.022
2484,  3551, ,, ,,,0.7560203,+16.98439472,49.7017892644135, 9.93,6.44813988191945,K3          , 0.960
2485,  3552,  4301, 201,,          , ,0.75669555,-04.62925140,341.296928327645, 6.15,-1.51566189822945,M0III       , 1.652
2487,  3556, ,,NN 3054  ,, ,0.75779494,-51.62595150,38.5059684251059, 11.91,8.98235974814651,M3          , 1.480
2489,  3559,  4307, 203,GJ 1020  , 18    Cet, ,0.75797421,-12.88030968,31.8572793883402,  6.15,3.63395657850021,G2V         , 0.603
2496,  3571, ,, ,,,0.76048505,+26.06675118,35.7653791130186,10.99,8.22268583536822, , 0.668
2497,  3572,  4161, 192,, 21    Cas, ,0.76086424,+74.98812620,88.9679715302491, 5.64,0.893831556165211,A2IV        , 0.078
2499,  3576,  4338, 206,,          , ,0.76158336,-16.42420509,87.8734622144112, 6.47,1.75071131029526,F0IV        , 0.314
2500,  3578,  4392,, ,,,0.76164578,-48.30116131,38.6249517188104, 7.88,4.94566025217436,G5V         , 0.677
2502,  3583,  4391, 209,GJ 1021  ,          , ,0.76262055,-47.55217573,14.9432157800359,  5.80,4.92777966145178,G5IV        , 0.635
2503,  3584,  4266,, ,,,0.76276403,+56.77489645,1754.38596491228, 6.95,-4.27062572163754,F2Iab:      , 0.414
2504,  3585,  4312,, ,,,0.76291964,+26.17304461,10000000, 7.41,-7.59,K5II        , 1.520
2506,  3587,  4243,, ,,,0.76322671,+66.49284151,43.2900432900433, 7.54,4.35805989946072,G0          , 0.545
2507,  3588,  4378,,Gl  32  A,, ,0.76334652,-41.90900883,16.0230732254446,  8.41,7.38627091290441,K5V comp SB , 1.251
2508,  3589,  4277,, ,,,0.76410863,+54.97801339,48.6381322957198, 7.63,4.19511555161619,F8V         , 0.517
2512,  3593,  4375,, ,,,0.76644509,-16.65260653,119.047619047619, 7.27,1.89139643030941,F3/F5V      , 0.448
2517,  3604,  4335, 205,,          , ,0.76966637,+44.86150820,138.69625520111, 6.03,0.319676323597145,B9.5IIIMNp. ,-0.063
2518,  3607,  4398, 210,,          , ,0.76989701,-22.52206718,102.249488752556, 5.49,0.441694273938007,G8/K0III    , 0.978
2520,  3611,  4321, 204,,          , ,0.77084524,+55.30539128,177.935943060498, 6.51,0.258681577845306,A2III       , 0.181
2523,  3618, ,, ,,,0.7734256,+03.78830509,38.8500388500389,10.74,7.79304271284184, ,      
2524,  3617,  4372,, ,,,0.77343294,+30.94279923,70.9219858156028, 7.15,2.8960955632769,K1III       , 0.964
2525,  3619,  4496,, ,,,0.77369142,-57.92762582,141.043723554302, 7.23,1.48323117591533,K1III       , 1.170
2526,  3620,  4388,, ,,,0.77418417,+30.95163673,180.505415162455, 7.34,1.05754882364215,K3III       , 1.122
2534,  3632,  4408, 211,, 57    Psc, ,0.77582666,+15.47561194,180.18018018018, 5.36,-0.918535084386618,M4III       , 1.559
2535,  3633, ,, ,,,0.7760901,+14.32558918,46.4900046490005, 9.92,6.58320205193731,K0          , 0.814
2536,  3634,  4521,, ,,,0.77646413,-58.04853462,1265.82278481013, 7.39,-3.12186454354779,M1III       , 1.564
2537,  3637,  4471,, ,,,0.7770248,-30.19092869,120.336943441637, 6.81,1.40800511892055,K2III       , 1.225
2539,  3638,  4385,, ,,,0.77715974,+46.89376955,261.096605744125, 6.86,-0.224006130156885,K0          , 1.200
2541,  3641,  4295, 200,,          , ,0.77728619,+69.32537127,40.5679513184584, 6.39,3.34908461806624,F3V         , 0.424
2545,  3645,  4449,, ,,,0.77792151,-04.42640522,27.9798545047566, 7.57,5.33577274084813,G5          , 0.822
2547,  3649,  4362, 207,,          , ,0.77846279,+59.57454122,10000000, 6.41,-8.59,G0Ib        , 1.081
2548,  3650,  4432,, ,,,0.77911231,+21.62437691,114.942528735632, 6.95,1.64759626309309,F8IV        , 0.561
2556,  3662,  4406,, ,,,0.78104499,+46.36366796,139.275766016713, 7.48,1.7606222212115,G5          , 0.717
2565,  3675,  4482, 213,, 58    Psc, ,0.78372955,+11.97393464,80.3212851405623, 5.51,0.985846757158776,G8II        , 0.987
2570,  3685,  4490, 214,, 59    Psc, ,0.78710006,+19.57868622,106.951871657754, 6.11,0.96405805436259,F0Vn        , 0.270
2574,  3693,  4502, 215,, 34Zet And, ,0.78899727,+24.26737703,55.6173526140156, 4.08,0.35394843698605,K1II        , 1.100
2575,  3697,  4526, 216,, 60    Psc, ,0.78989538,+06.74098135,139.664804469274, 5.98,0.254565111539279,G8III       , 0.941
2584,  3708,  4565,, ,,,0.79358089,-02.32187676,862.068965517241, 7.17,-2.50771005386541,M1III       , 1.537
2588,  3715,  4595,, ,,,0.79479754,-31.35294816,581.395348837209, 7.09,-1.73235776546226,K2III       , 1.394
2589,  3717,  4585, 218,,          , ,0.79533382,-18.06142264,123.304562268804, 5.70,0.24510427105578,K3III       , 1.300
2590,  3719,  4550,, ,,,0.79582096,+26.29162679,227.272727272727, 6.93,0.147263382430938,K0III       , 1.085
2592,  3721,  4382, 208,, 23    Cas, ,0.79611658,+74.84758739,246.305418719212, 5.42,-1.53736983211403,B8III       ,-0.066
2594,  3724, ,, ,,,0.79679048,+06.03199049,48.661800486618,11.73,8.29405913106044,M0          , 1.400
2597,  3730,  4568, 217,, 61    Psc, ,0.79853567,+20.92531069,57.4382538770821, 6.51,2.71399385558666,F8V         , 0.521
2603,  3736,  4536,, ,,,0.79973068,+51.44478211,320.512820512821, 6.86,-0.669227029907786,A0          , 0.100
2607,  3741,  4622, 220,,          , ,0.8002919,-21.72247464,148.809523809524, 5.57,-0.293153634730873,B9V         ,-0.058
2615,  3750,  4440, 212,,          , ,0.80246541,+72.67445774,68.259385665529, 5.86,1.68918812345064,K0IV        , 1.010
2619,  3755,  4523,, ,,,0.8032367,+65.11963799,177.619893428064, 6.91,0.662541974256731,G5          , 0.950
2621,  3757, ,, ,,,0.80367446,-05.13517778,25.7003341043434,12.05,10.0003061540187, , 1.506
2624,  3760,  4627, 221,, 62    Psc, ,0.8048179,+07.29991977,202.839756592292, 5.92,-0.61576540361385,G8III       , 1.104
2628,  3765,  4628, 222,Gl  33   ,          ,96 G. Psc,0.80625919,+05.28338873,7.46045956430916,  5.74,6.37617209581617,K2V         , 0.890
2637,  3781,  4815, 236,,   Lam Hyi, ,0.80975515,-74.92335356,62.7352572145546, 5.09,1.10244158530047,K5III       , 1.345
2640,  3786,  4656, 224,, 63Del Psc, ,0.81135982,+07.58520186,93.5453695042095, 4.44,-0.415111473956109,K5III       , 1.500
2641,  3787,  4615,, ,,,0.81141613,+52.10084310,364.963503649635, 6.82,-0.991247185898058,F8          , 0.844
2642,  3788,  4691,, ,,,0.81144838,-28.49529780,62.8535512256442, 6.78,2.78835089823291,F0V         , 0.348
